date;min_temp;max_temp
10.10.2021;26;30
11.10.2021;23;31
12.10.2021;25;31
13.10.2021;24;30
14.10.2021;24;30
15.10.2021;26;31
16.10.2021;24;31
17.10.2021;23;30
18.10.2021;24;30
19.10.2021;23;31
20.10.2021;25;31
21.10.2021;26;27
22.10.2021;27;30
23.10.2021;26;31
24.10.2021;26;30
25.10.2021;24;27
26.10.2021;24;31
27.10.2021;23;30
28.10.2021;23;30
29.10.2021;24;30
30.10.2021;25;31
31.10.2021;24;30
01.09.2021;22;29
02.09.2021;21;30
03.09.2021;23;29
04.09.2021;24;29
05.09.2021;23;30
06.09.2021;23;30
07.09.2021;22;30
08.09.2021;23;30
09.09.2021;22;30
10.09.2021;22;31
11.09.2021;23;30
12.09.2021;23;30
13.09.2021;23;29
14.09.2021;23;30
15.09.2021;24;27
16.09.2021;24;29
17.09.2021;23;30
21.09.2021;27;31
22.09.2021;23;31
23.09.2021;24;30
24.09.2021;25;31
25.09.2021;23;30
26.09.2021;24;29
27.09.2021;23;29
28.09.2021;24;29
29.09.2021;23;30
30.09.2021;24;30
01.08.2021;26;26
02.08.2021;23;27
03.08.2021;22;26
04.08.2021;24;26
05.08.2021;22;27
06.08.2021;23;29
07.08.2021;22;30
08.08.2021;22;28
09.08.2021;22;29
10.08.2021;23;27
11.08.2021;22;27
12.08.2021;23;27
13.08.2021;22;27
14.08.2021;21;30
15.08.2021;22;30
16.08.2021;21;30
17.08.2021;22;28
18.08.2021;21;30
19.08.2021;22;29
20.08.2021;22;27
21.08.2021;20;29
22.08.2021;22;29
23.08.2021;23;26
24.08.2021;23;29
25.08.2021;23;29
26.08.2021;22;30
27.08.2021;22;29
28.08.2021;22;30
29.08.2021;23;29
30.08.2021;23;29
31.08.2021;21;30
01.07.2021;23;29
02.07.2021;23;31
03.07.2021;22;30
04.07.2021;23;30
05.07.2021;22;28
06.07.2021;23;30
07.07.2021;22;31
08.07.2021;23;27
09.07.2021;24;29
10.07.2021;22;31
11.07.2021;23;30
12.07.2021;23;29
13.07.2021;23;30
14.07.2021;23;28
15.07.2021;23;30
16.07.2021;23;30
17.07.2021;23;28
18.07.2021;22;29
19.07.2021;22;30
20.07.2021;23;29
21.07.2021;22;29
22.07.2021;22;30
23.07.2021;24;28
24.07.2021;23;31
25.07.2021;22;29
26.07.2021;23;29
27.07.2021;22;27
28.07.2021;23;29
29.07.2021;22;29
30.07.2021;22;30
31.07.2021;22;30
01.06.2021;23;31
02.06.2021;22;30
03.06.2021;22;31
04.06.2021;22;31
05.06.2021;22;31
06.06.2021;24;28
07.06.2021;24;28
08.06.2021;23;29
09.06.2021;24;28
10.06.2021;23;31
11.06.2021;22;31
12.06.2021;23;32
13.06.2021;22;31
14.06.2021;23;31
15.06.2021;23;30
16.06.2021;23;30
17.06.2021;23;31
18.06.2021;24;28
19.06.2021;22;27
20.06.2021;22;29
21.06.2021;22;29
22.06.2021;22;30
23.06.2021;22;29
24.06.2021;22;30
25.06.2021;23;30
26.06.2021;22;31
27.06.2021;21;30
28.06.2021;21;29
29.06.2021;22;30
30.06.2021;23;29
01.05.2021;23;31
02.05.2021;24;31
03.05.2021;23;28
04.05.2021;24;28
05.05.2021;24;29
06.05.2021;23;29
07.05.2021;24;30
08.05.2021;23;30
09.05.2021;24;30
10.05.2021;23;30
11.05.2021;23;29
12.05.2021;24;28
13.05.2021;24;26
14.05.2021;23;27
15.05.2021;23;30
16.05.2021;23;31
17.05.2021;23;30
18.05.2021;23;29
19.05.2021;23;31
20.05.2021;23;31
21.05.2021;23;31
22.05.2021;23;30
23.05.2021;24;31
24.05.2021;24;31
25.05.2021;22;30
26.05.2021;23;31
27.05.2021;23;30
28.05.2021;23;30
29.05.2021;23;30
30.05.2021;23;31
31.05.2021;23;30
01.04.2021;25;31
02.04.2021;24;32
03.04.2021;24;28
04.04.2021;23;30
05.04.2021;24;31
06.04.2021;23;32
07.04.2021;24;31
08.04.2021;25;30
09.04.2021;24;32
10.04.2021;24;30
11.04.2021;24;31
12.04.2021;24;31
13.04.2021;25;30
14.04.2021;25;31
15.04.2021;25;31
16.04.2021;24;31
17.04.2021;24;28
18.04.2021;23;29
19.04.2021;24;30
20.04.2021;24;31
21.04.2021;24;31
22.04.2021;25;30
23.04.2021;24;31
24.04.2021;24;30
25.04.2021;24;31
26.04.2021;24;30
27.04.2021;23;32
28.04.2021;24;30
29.04.2021;24;30
30.04.2021;24;28
01.03.2021;25;29
02.03.2021;24;30
03.03.2021;24;31
04.03.2021;24;31
05.03.2021;24;31
06.03.2021;25;31
07.03.2021;24;31
08.03.2021;24;31
09.03.2021;24;32
10.03.2021;24;32
11.03.2021;26;31
12.03.2021;24;32
13.03.2021;25;31
14.03.2021;24;31
15.03.2021;24;30
16.03.2021;24;30
17.03.2021;24;32
18.03.2021;22;29
19.03.2021;24;30
20.03.2021;25;32
21.03.2021;24;31
22.03.2021;24;29
23.03.2021;24;31
24.03.2021;24;30
25.03.2021;23;26
26.03.2021;24;29
27.03.2021;23;28
28.03.2021;24;30
29.03.2021;24;31
30.03.2021;24;31
31.03.2021;25;31
01.02.2021;26;31
02.02.2021;26;31
03.02.2021;25;31
04.02.2021;24;31
05.02.2021;26;31
06.02.2021;24;31
07.02.2021;24;32
08.02.2021;25;31
09.02.2021;24;31
10.02.2021;25;31
11.02.2021;27;31
12.02.2021;24;31
13.02.2021;25;31
14.02.2021;25;31
15.02.2021;26;31
16.02.2021;25;30
17.02.2021;26;30
18.02.2021;24;31
19.02.2021;24;31
20.02.2021;25;32
21.02.2021;27;31
22.02.2021;25;31
23.02.2021;25;32
24.02.2021;26;32
25.02.2021;25;30
26.02.2021;24;27
27.02.2021;23;31
28.02.2021;24;31
01.01.2021;25;31
02.01.2021;23;31
03.01.2021;26;31
04.01.2021;25;30
05.01.2021;24;31
06.01.2021;24;31
07.01.2021;25;31
08.01.2021;26;31
09.01.2021;26;31
10.01.2021;26;31
11.01.2021;25;29
12.01.2021;25;29
13.01.2021;24;30
14.01.2021;26;30
15.01.2021;26;29
16.01.2021;24;30
17.01.2021;24;29
18.01.2021;23;30
19.01.2021;26;29
20.01.2021;26;30
21.01.2021;24;30
22.01.2021;24;30
23.01.2021;24;31
24.01.2021;24;30
25.01.2021;25;30
26.01.2021;23;30
27.01.2021;23;31
28.01.2021;26;31
29.01.2021;26;31
30.01.2021;26;30
31.01.2021;24;30
01.12.2020;24;30
02.12.2020;25;30
03.12.2020;24;30
04.12.2020;26;30
05.12.2020;25;31
06.12.2020;25;30
07.12.2020;24;29
08.12.2020;23;29
09.12.2020;23;30
10.12.2020;25;30
11.12.2020;24;31
12.12.2020;23;30
13.12.2020;24;32
14.12.2020;24;31
15.12.2020;24;31
16.12.2020;25;30
17.12.2020;26;31
18.12.2020;26;30
19.12.2020;26;30
20.12.2020;26;30
21.12.2020;24;30
22.12.2020;24;30
23.12.2020;27;30
24.12.2020;25;29
25.12.2020;26;29
26.12.2020;26;30
27.12.2020;24;31
28.12.2020;25;30
29.12.2020;23;32
30.12.2020;24;30
31.12.2020;24;30
01.11.2020;25;29
02.11.2020;25;30
03.11.2020;24;30
04.11.2020;26;30
05.11.2020;26;30
06.11.2020;26;30
07.11.2020;25;31
08.11.2020;25;30
09.11.2020;24;28
10.11.2020;24;30
11.11.2020;23;30
12.11.2020;24;32
13.11.2020;25;30
14.11.2020;24;30
15.11.2020;26;31
16.11.2020;24;30
17.11.2020;26;30
18.11.2020;26;30
19.11.2020;26;30
20.11.2020;26;31
21.11.2020;26;30
22.11.2020;24;30
23.11.2020;24;31
24.11.2020;22;29
25.11.2020;23;30
26.11.2020;25;31
27.11.2020;24;30
28.11.2020;24;31
29.11.2020;23;31
30.11.2020;24;30
01.10.2020;24;29
02.10.2020;23;29
03.10.2020;23;29
04.10.2020;23;29
05.10.2020;22;29
06.10.2020;24;29
07.10.2020;24;29
09.10.2020;26;29
10.10.2020;24;29
11.10.2020;24;29
12.10.2020;22;29
13.10.2020;24;29
14.10.2020;24;29
15.10.2020;24;29
16.10.2020;23;30
17.10.2020;23;30
18.10.2020;23;29
19.10.2020;24;30
20.10.2020;25;29
21.10.2020;23;26
22.10.2020;24;28
23.10.2020;23;28
24.10.2020;25;30
25.10.2020;24;30
26.10.2020;25;29
27.10.2020;25;29
28.10.2020;24;30
29.10.2020;25;29
30.10.2020;24;31
31.10.2020;24;29
01.09.2020;22;28
02.09.2020;21;28
03.09.2020;21;29
04.09.2020;22;29
05.09.2020;24;29
06.09.2020;24;30
07.09.2020;21;29
08.09.2020;21;30
09.09.2020;22;27
10.09.2020;23;28
11.09.2020;23;29
12.09.2020;22;29
13.09.2020;22;30
14.09.2020;21;28
15.09.2020;21;29
16.09.2020;23;29
17.09.2020;23;29
18.09.2020;21;28
19.09.2020;24;28
20.09.2020;25;29
21.09.2020;25;29
22.09.2020;25;29
23.09.2020;22;30
24.09.2020;22;29
25.09.2020;23;28
26.09.2020;24;28
27.09.2020;21;31
28.09.2020;24;29
29.09.2020;22;31
30.09.2020;22;31
01.08.2020;22;29
02.08.2020;22;30
03.08.2020;22;28
04.08.2020;21;29
05.08.2020;22;28
06.08.2020;22;28
07.08.2020;21;28
08.08.2020;20;29
09.08.2020;22;29
10.08.2020;21;29
11.08.2020;22;28
12.08.2020;20;29
13.08.2020;22;28
14.08.2020;21;29
15.08.2020;21;28
16.08.2020;22;30
17.08.2020;21;30
18.08.2020;21;29
19.08.2020;21;29
20.08.2020;21;30
21.08.2020;23;28
22.08.2020;21;30
23.08.2020;24;29
24.08.2020;20;29
25.08.2020;20;30
26.08.2020;22;29
27.08.2020;22;28
28.08.2020;21;29
29.08.2020;24;29
30.08.2020;24;29
31.08.2020;22;30
01.07.2020;22;29
02.07.2020;20;28
03.07.2020;23;30
04.07.2020;22;30
05.07.2020;23;27
06.07.2020;23;24
07.07.2020;21;29
08.07.2020;21;29
09.07.2020;22;30
10.07.2020;22;29
11.07.2020;23;28
12.07.2020;22;29
13.07.2020;21;30
14.07.2020;20;30
15.07.2020;23;28
16.07.2020;22;26
17.07.2020;22;28
18.07.2020;22;25
19.07.2020;21;29
20.07.2020;23;28
21.07.2020;21;27
22.07.2020;20;29
23.07.2020;22;29
24.07.2020;22;28
25.07.2020;22;29
26.07.2020;22;27
27.07.2020;22;27
28.07.2020;22;29
29.07.2020;21;29
30.07.2020;21;30
31.07.2020;21;27
01.06.2020;24;30
02.06.2020;24;30
03.06.2020;24;30
04.06.2020;24;31
05.06.2020;23;28
06.06.2020;24;26
07.06.2020;23;28
08.06.2020;23;30
09.06.2020;23;29
10.06.2020;23;30
11.06.2020;22;26
12.06.2020;24;30
13.06.2020;23;30
14.06.2020;23;30
15.06.2020;23;30
16.06.2020;23;27
17.06.2020;23;29
18.06.2020;22;25
19.06.2020;23;26
20.06.2020;23;29
21.06.2020;22;30
22.06.2020;22;29
23.06.2020;22;29
24.06.2020;24;28
25.06.2020;23;29
26.06.2020;22;29
27.06.2020;22;29
28.06.2020;23;29
29.06.2020;23;26
30.06.2020;22;29
01.05.2020;24;31
02.05.2020;25;30
03.05.2020;24;31
04.05.2020;23;26
05.05.2020;24;31
06.05.2020;24;30
07.05.2020;23;30
08.05.2020;23;30
09.05.2020;25;30
10.05.2020;23;31
11.05.2020;25;31
12.05.2020;23;30
13.05.2020;24;30
14.05.2020;24;29
15.05.2020;24;26
16.05.2020;24;25
17.05.2020;23;31
18.05.2020;24;30
19.05.2020;25;31
20.05.2020;24;28
21.05.2020;24;30
22.05.2020;24;28
23.05.2020;24;26
24.05.2020;24;25
25.05.2020;24;30
26.05.2020;24;30
27.05.2020;24;31
28.05.2020;24;30
29.05.2020;24;28
30.05.2020;24;29
31.05.2020;23;30
01.04.2020;24;31
02.04.2020;25;32
03.04.2020;25;29
04.04.2020;25;31
05.04.2020;25;31
06.04.2020;26;32
07.04.2020;26;32
08.04.2020;24;33
09.04.2020;25;32
10.04.2020;25;32
11.04.2020;24;32
12.04.2020;24;32
13.04.2020;24;32
14.04.2020;24;32
15.04.2020;24;28
16.04.2020;24;28
17.04.2020;24;31
18.04.2020;25;30
19.04.2020;25;31
20.04.2020;24;31
21.04.2020;24;26
22.04.2020;23;31
23.04.2020;25;31
24.04.2020;25;30
25.04.2020;24;29
26.04.2020;24;30
27.04.2020;24;31
28.04.2020;24;29
30.04.2020;26;30
01.03.2020;25;30
02.03.2020;25;31
03.03.2020;26;32
04.03.2020;26;31
05.03.2020;25;31
06.03.2020;24;30
07.03.2020;25;31
08.03.2020;25;32
09.03.2020;25;31
10.03.2020;25;31
11.03.2020;25;31
12.03.2020;24;25
13.03.2020;23;28
14.03.2020;24;31
15.03.2020;24;29
16.03.2020;23;31
17.03.2020;28;32
18.03.2020;24;32
19.03.2020;25;31
20.03.2020;24;32
21.03.2020;24;32
22.03.2020;24;32
23.03.2020;25;32
24.03.2020;27;31
25.03.2020;26;30
26.03.2020;25;31
27.03.2020;25;32
28.03.2020;24;31
29.03.2020;25;29
30.03.2020;24;29
31.03.2020;24;31
01.02.2020;25;30
02.02.2020;25;31
03.02.2020;24;31
04.02.2020;26;30
05.02.2020;25;31
06.02.2020;24;31
07.02.2020;25;31
08.02.2020;24;31
09.02.2020;25;32
10.02.2020;25;32
11.02.2020;26;31
12.02.2020;24;31
13.02.2020;24;26
14.02.2020;25;31
15.02.2020;25;32
16.02.2020;24;32
17.02.2020;25;30
18.02.2020;26;31
19.02.2020;24;30
20.02.2020;24;28
21.02.2020;24;30
22.02.2020;25;30
23.02.2020;25;32
24.02.2020;26;32
25.02.2020;25;32
26.02.2020;28;31
27.02.2020;25;32
28.02.2020;26;32
29.02.2020;26;31
01.01.2020;26;29
02.01.2020;25;31
03.01.2020;25;30
04.01.2020;25;31
05.01.2020;24;30
06.01.2020;25;31
07.01.2020;24;31
08.01.2020;25;30
09.01.2020;23;29
10.01.2020;25;31
11.01.2020;27;31
12.01.2020;23;30
13.01.2020;24;32
14.01.2020;24;31
15.01.2020;24;31
16.01.2020;25;32
17.01.2020;25;29
18.01.2020;24;31
19.01.2020;24;31
20.01.2020;24;31
21.01.2020;25;31
22.01.2020;25;31
23.01.2020;27;31
24.01.2020;25;30
25.01.2020;25;31
26.01.2020;26;32
27.01.2020;26;31
28.01.2020;26;32
29.01.2020;26;32
30.01.2020;25;30
31.01.2020;24;30
01.12.2019;25;30
02.12.2019;25;31
03.12.2019;26;30
04.12.2019;24;31
05.12.2019;25;31
06.12.2019;24;31
07.12.2019;24;31
08.12.2019;26;31
09.12.2019;26;31
10.12.2019;25;31
11.12.2019;24;31
12.12.2019;25;29
13.12.2019;26;30
14.12.2019;24;31
15.12.2019;24;30
16.12.2019;24;30
17.12.2019;24;31
18.12.2019;24;31
19.12.2019;26;30
20.12.2019;25;30
21.12.2019;24;31
22.12.2019;24;30
23.12.2019;24;32
24.12.2019;25;30
25.12.2019;26;31
26.12.2019;25;32
27.12.2019;25;31
28.12.2019;24;31
29.12.2019;24;31
30.12.2019;26;30
31.12.2019;25;30
01.11.2019;24;31
02.11.2019;23;30
03.11.2019;24;29
04.11.2019;25;30
05.11.2019;25;30
06.11.2019;24;31
07.11.2019;24;30
08.11.2019;24;30
09.11.2019;24;31
10.11.2019;25;30
11.11.2019;24;31
12.11.2019;23;31
13.11.2019;24;32
14.11.2019;25;31
15.11.2019;24;30
16.11.2019;24;30
17.11.2019;25;31
18.11.2019;26;30
19.11.2019;26;30
20.11.2019;24;30
21.11.2019;23;30
22.11.2019;23;32
23.11.2019;24;30
24.11.2019;25;31
25.11.2019;26;31
26.11.2019;25;31
27.11.2019;26;31
28.11.2019;24;31
29.11.2019;23;31
30.11.2019;25;30
01.10.2019;25;30
02.10.2019;23;29
03.10.2019;23;30
04.10.2019;26;31
05.10.2019;23;31
06.10.2019;23;30
07.10.2019;25;31
08.10.2019;26;30
09.10.2019;26;31
10.10.2019;23;30
11.10.2019;24;30
12.10.2019;24;31
13.10.2019;23;30
14.10.2019;24;30
15.10.2019;23;30
16.10.2019;25;31
17.10.2019;24;31
18.10.2019;24;29
19.10.2019;24;30
20.10.2019;25;30
21.10.2019;25;30
22.10.2019;24;30
23.10.2019;23;32
24.10.2019;25;31
25.10.2019;24;32
26.10.2019;25;30
27.10.2019;24;31
28.10.2019;25;31
29.10.2019;25;31
30.10.2019;23;31
31.10.2019;25;31
01.09.2019;22;29
02.09.2019;25;28
03.09.2019;25;29
04.09.2019;22;28
05.09.2019;22;29
06.09.2019;22;28
07.09.2019;22;28
08.09.2019;22;29
09.09.2019;23;28
10.09.2019;21;29
11.09.2019;22;30
12.09.2019;23;28
13.09.2019;22;30
14.09.2019;22;30
15.09.2019;22;30
16.09.2019;22;30
17.09.2019;22;28
18.09.2019;25;30
19.09.2019;22;30
20.09.2019;24;30
21.09.2019;23;28
22.09.2019;24;30
23.09.2019;23;29
24.09.2019;23;31
25.09.2019;24;30
26.09.2019;23;30
27.09.2019;23;30
28.09.2019;23;30
29.09.2019;25;30
30.09.2019;24;29
01.08.2019;22;26
02.08.2019;22;27
03.08.2019;21;29
04.08.2019;22;29
05.08.2019;23;28
06.08.2019;22;28
07.08.2019;22;28
08.08.2019;20;30
09.08.2019;21;29
10.08.2019;21;29
11.08.2019;21;29
12.08.2019;21;28
13.08.2019;21;29
14.08.2019;22;28
15.08.2019;22;28
16.08.2019;22;28
17.08.2019;22;29
18.08.2019;22;29
19.08.2019;22;28
20.08.2019;21;28
21.08.2019;21;29
22.08.2019;21;30
23.08.2019;22;29
24.08.2019;21;30
25.08.2019;23;29
26.08.2019;22;28
27.08.2019;22;29
28.08.2019;22;30
29.08.2019;21;29
30.08.2019;21;28
31.08.2019;22;30
01.07.2019;23;29
02.07.2019;21;29
03.07.2019;23;28
04.07.2019;23;29
05.07.2019;23;29
06.07.2019;22;29
07.07.2019;22;29
08.07.2019;22;29
09.07.2019;21;30
10.07.2019;22;26
11.07.2019;22;29
12.07.2019;22;28
13.07.2019;23;29
14.07.2019;22;28
15.07.2019;22;27
16.07.2019;21;27
17.07.2019;22;30
18.07.2019;22;28
19.07.2019;21;28
20.07.2019;22;28
21.07.2019;22;28
22.07.2019;22;27
23.07.2019;24;30
24.07.2019;22;28
25.07.2019;22;29
26.07.2019;22;28
27.07.2019;22;27
28.07.2019;22;28
29.07.2019;21;29
30.07.2019;21;28
31.07.2019;23;29
01.06.2019;23;30
02.06.2019;24;30
03.06.2019;23;30
04.06.2019;23;31
05.06.2019;23;30
06.06.2019;23;31
07.06.2019;22;31
08.06.2019;24;32
09.06.2019;23;31
10.06.2019;23;26
11.06.2019;23;27
12.06.2019;23;27
13.06.2019;23;25
14.06.2019;23;26
15.06.2019;23;28
16.06.2019;23;29
17.06.2019;22;27
18.06.2019;22;29
19.06.2019;22;30
20.06.2019;22;30
21.06.2019;22;29
22.06.2019;22;29
23.06.2019;22;29
24.06.2019;21;30
25.06.2019;22;30
26.06.2019;23;29
27.06.2019;23;29
28.06.2019;22;30
29.06.2019;22;29
30.06.2019;21;28
01.05.2019;25;31
02.05.2019;25;32
03.05.2019;24;32
04.05.2019;24;31
05.05.2019;24;30
06.05.2019;23;30
07.05.2019;23;27
08.05.2019;24;30
09.05.2019;25;31
10.05.2019;25;31
11.05.2019;24;30
12.05.2019;24;32
13.05.2019;24;31
14.05.2019;24;31
15.05.2019;24;31
16.05.2019;24;31
17.05.2019;24;31
18.05.2019;24;31
19.05.2019;24;28
20.05.2019;24;31
21.05.2019;24;29
22.05.2019;23;30
23.05.2019;24;31
24.05.2019;24;31
25.05.2019;25;31
26.05.2019;24;31
27.05.2019;23;28
28.05.2019;23;30
29.05.2019;23;31
30.05.2019;24;27
31.05.2019;23;30
01.04.2019;24;26
02.04.2019;23;33
03.04.2019;24;30
04.04.2019;24;31
05.04.2019;25;32
06.04.2019;25;30
07.04.2019;25;32
08.04.2019;25;32
09.04.2019;25;32
10.04.2019;24;32
11.04.2019;25;28
12.04.2019;24;30
13.04.2019;25;31
14.04.2019;25;30
15.04.2019;23;30
16.04.2019;24;32
17.04.2019;25;32
18.04.2019;25;31
19.04.2019;26;32
20.04.2019;25;30
21.04.2019;24;31
22.04.2019;24;31
23.04.2019;25;32
24.04.2019;25;31
25.04.2019;24;26
26.04.2019;24;31
27.04.2019;24;32
28.04.2019;25;32
29.04.2019;26;31
30.04.2019;25;30
01.03.2019;25;30
02.03.2019;25;31
03.03.2019;24;28
04.03.2019;25;30
05.03.2019;25;30
06.03.2019;25;31
07.03.2019;25;32
08.03.2019;25;33
09.03.2019;25;32
10.03.2019;24;32
11.03.2019;25;32
12.03.2019;26;30
13.03.2019;24;27
14.03.2019;25;32
15.03.2019;25;28
16.03.2019;24;31
17.03.2019;25;32
18.03.2019;25;31
19.03.2019;25;32
20.03.2019;25;33
21.03.2019;25;32
22.03.2019;26;33
23.03.2019;26;32
24.03.2019;26;32
25.03.2019;25;33
26.03.2019;25;33
27.03.2019;25;32
28.03.2019;24;31
29.03.2019;25;30
30.03.2019;25;32
31.03.2019;25;27
01.02.2019;26;32
02.02.2019;26;32
03.02.2019;25;31
04.02.2019;25;32
05.02.2019;26;31
06.02.2019;25;30
07.02.2019;25;31
08.02.2019;25;32
09.02.2019;25;32
10.02.2019;25;30
11.02.2019;25;31
12.02.2019;24;31
13.02.2019;24;29
14.02.2019;25;30
15.02.2019;26;32
16.02.2019;26;30
17.02.2019;26;32
18.02.2019;26;30
19.02.2019;26;33
20.02.2019;25;31
21.02.2019;26;32
22.02.2019;26;32
23.02.2019;24;28
24.02.2019;25;30
25.02.2019;25;32
26.02.2019;25;32
27.02.2019;26;32
28.02.2019;25;31
01.01.2019;26;32
02.01.2019;27;31
03.01.2019;25;32
04.01.2019;25;31
05.01.2019;26;32
06.01.2019;25;33
07.01.2019;24;31
08.01.2019;25;29
09.01.2019;27;31
10.01.2019;25;32
11.01.2019;24;32
12.01.2019;26;33
13.01.2019;26;31
14.01.2019;25;29
15.01.2019;24;32
16.01.2019;25;31
17.01.2019;25;31
18.01.2019;26;32
19.01.2019;25;32
20.01.2019;26;31
21.01.2019;27;31
22.01.2019;24;32
23.01.2019;24;32
24.01.2019;25;32
25.01.2019;25;32
26.01.2019;26;30
27.01.2019;25;31
28.01.2019;24;32
29.01.2019;24;32
30.01.2019;25;32
31.01.2019;26;32
01.12.2018;25;31
02.12.2018;27;31
03.12.2018;27;31
04.12.2018;26;32
05.12.2018;26;32
06.12.2018;26;31
07.12.2018;26;32
08.12.2018;25;31
09.12.2018;27;31
10.12.2018;25;31
11.12.2018;25;30
12.12.2018;24;31
13.12.2018;24;31
14.12.2018;25;31
15.12.2018;24;32
16.12.2018;24;32
17.12.2018;25;31
18.12.2018;25;31
19.12.2018;25;31
20.12.2018;24;32
21.12.2018;24;30
22.12.2018;24;32
23.12.2018;26;31
24.12.2018;26;31
25.12.2018;26;31
26.12.2018;25;30
27.12.2018;23;31
28.12.2018;24;32
29.12.2018;25;31
30.12.2018;25;31
31.12.2018;24;32
01.11.2018;24;32
02.11.2018;26;32
03.11.2018;26;30
04.11.2018;26;31
05.11.2018;24;30
06.11.2018;26;31
07.11.2018;26;30
08.11.2018;26;30
09.11.2018;26;31
10.11.2018;26;32
11.11.2018;26;31
12.11.2018;26;31
13.11.2018;25;31
14.11.2018;26;31
15.11.2018;24;31
16.11.2018;25;32
17.11.2018;25;32
18.11.2018;25;32
19.11.2018;25;32
20.11.2018;26;32
21.11.2018;25;32
22.11.2018;27;31
23.11.2018;27;32
24.11.2018;26;31
25.11.2018;25;31
26.11.2018;25;30
27.11.2018;25;32
28.11.2018;24;31
29.11.2018;26;31
30.11.2018;25;31
01.10.2018;24;30
02.10.2018;23;30
03.10.2018;23;31
04.10.2018;26;30
05.10.2018;26;30
06.10.2018;25;31
07.10.2018;25;31
08.10.2018;25;32
09.10.2018;24;33
10.10.2018;24;34
11.10.2018;25;31
12.10.2018;25;31
13.10.2018;26;30
14.10.2018;26;31
15.10.2018;26;30
16.10.2018;26;31
17.10.2018;25;30
18.10.2018;26;30
19.10.2018;25;31
20.10.2018;25;30
21.10.2018;25;30
22.10.2018;24;32
23.10.2018;25;31
24.10.2018;24;32
25.10.2018;24;32
26.10.2018;24;31
27.10.2018;25;31
28.10.2018;24;31
29.10.2018;26;31
30.10.2018;26;31
31.10.2018;25;30
01.09.2018;22;30
02.09.2018;23;29
03.09.2018;23;30
04.09.2018;21;29
05.09.2018;22;29
06.09.2018;23;30
07.09.2018;23;29
08.09.2018;21;30
09.09.2018;22;30
10.09.2018;23;26
11.09.2018;23;28
12.09.2018;23;30
13.09.2018;22;30
14.09.2018;22;30
15.09.2018;23;30
16.09.2018;24;29
17.09.2018;24;30
18.09.2018;24;31
19.09.2018;24;31
20.09.2018;23;31
21.09.2018;25;30
22.09.2018;23;30
23.09.2018;22;30
24.09.2018;24;31
25.09.2018;24;30
26.09.2018;25;32
27.09.2018;24;30
28.09.2018;24;31
29.09.2018;24;30
30.09.2018;26;30
01.08.2018;23;28
02.08.2018;23;28
03.08.2018;22;29
04.08.2018;21;30
05.08.2018;22;29
06.08.2018;22;30
07.08.2018;23;30
08.08.2018;22;29
09.08.2018;23;28
10.08.2018;23;30
11.08.2018;24;30
12.08.2018;23;29
13.08.2018;23;30
14.08.2018;24;29
15.08.2018;23;30
16.08.2018;23;29
17.08.2018;22;30
18.08.2018;22;30
19.08.2018;22;30
20.08.2018;22;30
21.08.2018;23;31
22.08.2018;22;30
23.08.2018;22;30
24.08.2018;22;31
25.08.2018;23;30
26.08.2018;22;30
27.08.2018;22;30
28.08.2018;22;30
29.08.2018;22;29
30.08.2018;22;29
31.08.2018;22;31
01.07.2018;22;30
02.07.2018;22;30
03.07.2018;23;31
04.07.2018;22;30
05.07.2018;22;31
06.07.2018;24;24
07.07.2018;23;29
08.07.2018;22;30
09.07.2018;22;30
10.07.2018;22;25
11.07.2018;22;27
12.07.2018;23;27
13.07.2018;22;29
14.07.2018;20;29
15.07.2018;22;30
16.07.2018;22;29
17.07.2018;22;29
18.07.2018;22;26
19.07.2018;21;29
20.07.2018;21;29
21.07.2018;23;27
22.07.2018;24;29
23.07.2018;22;30
24.07.2018;22;30
25.07.2018;23;31
26.07.2018;23;30
27.07.2018;22;27
28.07.2018;23;29
29.07.2018;23;29
30.07.2018;23;29
31.07.2018;23;30
01.06.2018;22;30
02.06.2018;23;30
03.06.2018;24;25
04.06.2018;24;29
05.06.2018;22;30
06.06.2018;23;30
07.06.2018;24;30
08.06.2018;25;30
09.06.2018;24;30
10.06.2018;23;28
11.06.2018;22;29
12.06.2018;22;30
13.06.2018;23;30
14.06.2018;23;30
15.06.2018;23;29
16.06.2018;24;28
17.06.2018;23;29
18.06.2018;23;27
19.06.2018;23;29
20.06.2018;22;30
21.06.2018;21;30
22.06.2018;22;29
23.06.2018;22;30
24.06.2018;22;29
25.06.2018;22;30
26.06.2018;22;30
27.06.2018;23;30
28.06.2018;23;30
29.06.2018;22;30
30.06.2018;21;30
01.05.2018;24;31
02.05.2018;24;30
03.05.2018;24;31
04.05.2018;24;32
05.05.2018;24;31
06.05.2018;23;29
07.05.2018;24;30
08.05.2018;24;30
09.05.2018;23;28
10.05.2018;23;30
11.05.2018;24;30
12.05.2018;24;30
13.05.2018;24;31
14.05.2018;24;31
15.05.2018;24;31
16.05.2018;25;31
17.05.2018;24;26
18.05.2018;24;31
19.05.2018;24;31
20.05.2018;25;32
21.05.2018;25;30
22.05.2018;24;31
23.05.2018;23;31
24.05.2018;24;30
25.05.2018;24;31
26.05.2018;24;31
27.05.2018;24;31
28.05.2018;23;30
29.05.2018;24;31
30.05.2018;23;31
31.05.2018;24;29
01.04.2018;24;29
02.04.2018;25;31
03.04.2018;25;30
04.04.2018;25;31
05.04.2018;24;32
