date;min_temp;max_temp
05.10.2021;12;17
06.10.2021;12;20
07.10.2021;10;17
08.10.2021;11;17
09.10.2021;13;16
10.10.2021;12;17
11.10.2021;13;16
12.10.2021;14;23
13.10.2021;15;23
14.10.2021;15;25
15.10.2021;15;21
16.10.2021;13;22
17.10.2021;12;16
18.10.2021;12;15
19.10.2021;10;15
20.10.2021;9;16
21.10.2021;10;19
22.10.2021;12;24
23.10.2021;10;26
24.10.2021;13;21
25.10.2021;12;22
26.10.2021;12;24
27.10.2021;11;21
28.10.2021;15;20
29.10.2021;15;21
30.10.2021;15;21
31.10.2021;15;18
01.09.2021;12;21
02.09.2021;10;25
03.09.2021;12;27
04.09.2021;13;25
05.09.2021;14;27
06.09.2021;13;18
07.09.2021;13;17
08.09.2021;15;30
09.09.2021;16;23
10.09.2021;10;23
11.09.2021;9;21
12.09.2021;11;29
13.09.2021;13;30
14.09.2021;18;24
15.09.2021;12;18
16.09.2021;11;13
17.09.2021;11;17
18.09.2021;14;27
19.09.2021;14;28
20.09.2021;16;30
21.09.2021;13;27
22.09.2021;9;16
23.09.2021;10;15
24.09.2021;10;21
25.09.2021;11;23
26.09.2021;13;27
27.09.2021;14;28
28.09.2021;14;30
29.09.2021;15;24
30.09.2021;13;17
01.08.2021;8;17
02.08.2021;8;19
03.08.2021;7;16
04.08.2021;6;14
05.08.2021;9;16
06.08.2021;11;18
07.08.2021;13;20
08.08.2021;13;23
09.08.2021;9;26
10.08.2021;10;27
11.08.2021;9;13
12.08.2021;7;9
13.08.2021;7;11
14.08.2021;10;14
15.08.2021;11;23
16.08.2021;13;19
17.08.2021;10;28
18.08.2021;12;29
19.08.2021;13;28
20.08.2021;12;28
21.08.2021;12;26
22.08.2021;11;27
23.08.2021;11;29
24.08.2021;13;30
25.08.2021;17;30
26.08.2021;15;22
27.08.2021;10;14
28.08.2021;11;14
29.08.2021;11;16
30.08.2021;9;17
31.08.2021;12;19
01.07.2021;3;13
02.07.2021;5;20
03.07.2021;3;19
04.07.2021;7;15
05.07.2021;9;16
06.07.2021;9;13
07.07.2021;9;18
08.07.2021;10;18
09.07.2021;6;16
10.07.2021;9;22
11.07.2021;8;21
12.07.2021;5;22
13.07.2021;9;23
14.07.2021;8;23
15.07.2021;10;24
16.07.2021;11;14
17.07.2021;11;19
18.07.2021;4;12
19.07.2021;1;14
20.07.2021;-1;17
21.07.2021;2;22
22.07.2021;4;21
23.07.2021;7;24
24.07.2021;5;23
25.07.2021;6;24
26.07.2021;8;25
27.07.2021;9;24
28.07.2021;1;10
29.07.2021;-1;10
30.07.2021;-2;12
31.07.2021;1;14
01.06.2021;11;20
02.06.2021;6;23
03.06.2021;11;25
04.06.2021;15;24
05.06.2021;15;25
06.06.2021;13;22
07.06.2021;13;15
08.06.2021;12;16
09.06.2021;13;19
10.06.2021;14;19
11.06.2021;10;18
12.06.2021;5;17
13.06.2021;4;17
14.06.2021;6;19
15.06.2021;9;19
16.06.2021;8;15
17.06.2021;9;14
18.06.2021;10;15
19.06.2021;11;13
20.06.2021;12;15
21.06.2021;11;15
22.06.2021;11;14
23.06.2021;10;15
24.06.2021;11;20
25.06.2021;12;24
26.06.2021;14;23
27.06.2021;13;24
28.06.2021;3;15
29.06.2021;1;10
30.06.2021;0;13
01.05.2021;10;19
02.05.2021;13;24
03.05.2021;13;25
04.05.2021;11;26
05.05.2021;12;24
06.05.2021;12;24
07.05.2021;10;15
08.05.2021;11;14
09.05.2021;12;19
10.05.2021;13;22
11.05.2021;12;23
12.05.2021;11;15
13.05.2021;8;17
14.05.2021;10;16
15.05.2021;10;18
16.05.2021;11;21
17.05.2021;14;21
18.05.2021;8;20
19.05.2021;9;22
20.05.2021;6;24
21.05.2021;10;26
22.05.2021;13;23
23.05.2021;11;18
24.05.2021;7;16
25.05.2021;3;22
26.05.2021;5;21
27.05.2021;7;23
28.05.2021;11;24
29.05.2021;17;26
30.05.2021;13;17
31.05.2021;12;15
01.04.2021;11;22
02.04.2021;13;22
03.04.2021;14;21
04.04.2021;15;22
05.04.2021;15;22
06.04.2021;15;21
07.04.2021;15;21
08.04.2021;15;22
09.04.2021;15;26
10.04.2021;15;27
11.04.2021;12;27
12.04.2021;15;24
13.04.2021;13;19
14.04.2021;13;20
15.04.2021;14;20
16.04.2021;13;23
17.04.2021;15;20
18.04.2021;15;20
19.04.2021;14;21
20.04.2021;14;19
21.04.2021;13;18
22.04.2021;11;18
23.04.2021;9;21
24.04.2021;13;22
25.04.2021;14;21
26.04.2021;12;22
27.04.2021;14;21
28.04.2021;12;21
29.04.2021;10;18
30.04.2021;11;19
01.03.2021;17;23
02.03.2021;17;24
03.03.2021;16;25
04.03.2021;18;24
05.03.2021;18;24
06.03.2021;16;26
07.03.2021;17;23
08.03.2021;17;26
09.03.2021;14;25
10.03.2021;12;24
11.03.2021;15;27
12.03.2021;17;29
13.03.2021;18;28
14.03.2021;19;30
15.03.2021;16;27
16.03.2021;17;27
17.03.2021;18;28
18.03.2021;17;25
19.03.2021;17;21
20.03.2021;17;26
21.03.2021;20;30
22.03.2021;19;25
23.03.2021;19;27
24.03.2021;19;28
25.03.2021;18;26
26.03.2021;19;30
27.03.2021;17;30
28.03.2021;18;29
29.03.2021;18;28
30.03.2021;16;22
31.03.2021;12;23
01.02.2021;20;28
02.02.2021;20;28
03.02.2021;17;30
04.02.2021;19;30
05.02.2021;15;26
06.02.2021;15;25
07.02.2021;13;25
08.02.2021;13;24
09.02.2021;14;24
10.02.2021;13;25
11.02.2021;16;23
12.02.2021;16;22
13.02.2021;18;27
14.02.2021;17;27
15.02.2021;16;27
16.02.2021;16;28
17.02.2021;17;28
18.02.2021;16;28
19.02.2021;15;27
20.02.2021;16;26
21.02.2021;17;26
22.02.2021;16;28
23.02.2021;17;31
24.02.2021;18;23
25.02.2021;17;24
26.02.2021;17;22
27.02.2021;17;20
28.02.2021;17;20
01.01.2021;17;22
02.01.2021;16;21
03.01.2021;13;21
04.01.2021;14;23
05.01.2021;18;28
06.01.2021;19;28
07.01.2021;19;30
08.01.2021;19;27
09.01.2021;18;25
10.01.2021;19;27
11.01.2021;19;28
12.01.2021;21;29
13.01.2021;19;23
14.01.2021;17;21
15.01.2021;18;27
16.01.2021;19;26
17.01.2021;20;27
18.01.2021;17;24
19.01.2021;16;19
20.01.2021;18;21
21.01.2021;18;23
22.01.2021;17;23
23.01.2021;18;24
24.01.2021;17;22
25.01.2021;18;24
26.01.2021;18;28
27.01.2021;20;29
28.01.2021;19;27
29.01.2021;19;26
30.01.2021;20;24
31.01.2021;19;29
01.12.2020;17;21
02.12.2020;17;27
03.12.2020;16;25
04.12.2020;15;24
05.12.2020;15;17
06.12.2020;15;17
07.12.2020;16;21
08.12.2020;17;27
09.12.2020;16;27
10.12.2020;16;25
11.12.2020;17;28
12.12.2020;16;30
13.12.2020;18;27
14.12.2020;18;28
15.12.2020;18;26
16.12.2020;17;28
17.12.2020;18;24
18.12.2020;18;28
19.12.2020;19;30
20.12.2020;18;30
21.12.2020;17;26
22.12.2020;17;21
23.12.2020;17;23
24.12.2020;15;23
25.12.2020;14;24
26.12.2020;14;25
27.12.2020;17;25
28.12.2020;17;27
29.12.2020;17;28
30.12.2020;17;31
31.12.2020;18;26
01.11.2020;10;16
02.11.2020;8;20
03.11.2020;10;22
04.11.2020;10;17
05.11.2020;10;23
06.11.2020;8;20
07.11.2020;9;26
08.11.2020;15;29
09.11.2020;16;21
10.11.2020;16;27
11.11.2020;15;20
12.11.2020;15;26
13.11.2020;17;26
14.11.2020;17;28
15.11.2020;18;31
16.11.2020;17;29
17.11.2020;14;23
18.11.2020;13;16
19.11.2020;13;17
20.11.2020;11;21
21.11.2020;12;22
22.11.2020;12;24
23.11.2020;13;24
24.11.2020;13;24
25.11.2020;17;31
26.11.2020;18;31
27.11.2020;17;24
28.11.2020;18;26
29.11.2020;17;29
30.11.2020;17;26
01.10.2020;17;33
02.10.2020;17;35
03.10.2020;13;20
04.10.2020;13;18
05.10.2020;16;29
06.10.2020;16;33
07.10.2020;16;32
08.10.2020;16;22
09.10.2020;15;17
10.10.2020;12;22
11.10.2020;10;20
12.10.2020;11;26
13.10.2020;13;29
14.10.2020;16;30
15.10.2020;13;19
16.10.2020;11;18
17.10.2020;10;18
18.10.2020;12;18
19.10.2020;14;21
20.10.2020;16;28
21.10.2020;15;23
22.10.2020;15;22
23.10.2020;15;20
24.10.2020;14;25
25.10.2020;15;25
26.10.2020;14;24
27.10.2020;17;27
28.10.2020;12;30
29.10.2020;14;27
30.10.2020;11;16
31.10.2020;12;15
01.09.2020;13;16
02.09.2020;14;17
03.09.2020;15;27
04.09.2020;13;29
05.09.2020;13;28
06.09.2020;14;30
07.09.2020;14;22
08.09.2020;14;22
09.09.2020;15;24
10.09.2020;16;31
11.09.2020;12;31
12.09.2020;16;32
13.09.2020;14;31
14.09.2020;12;30
15.09.2020;8;15
16.09.2020;12;27
17.09.2020;15;25
18.09.2020;13;27
19.09.2020;13;28
20.09.2020;10;15
21.09.2020;9;14
22.09.2020;8;14
23.09.2020;10;19
24.09.2020;13;25
25.09.2020;12;26
26.09.2020;12;31
27.09.2020;14;34
28.09.2020;16;21
29.09.2020;14;18
30.09.2020;15;34
01.08.2020;10;21
02.08.2020;9;21
03.08.2020;6;22
04.08.2020;9;22
05.08.2020;11;23
06.08.2020;10;23
07.08.2020;12;23
08.08.2020;11;23
09.08.2020;13;24
10.08.2020;9;25
11.08.2020;9;27
12.08.2020;12;21
13.08.2020;12;22
14.08.2020;14;26
15.08.2020;14;19
16.08.2020;14;16
17.08.2020;14;20
18.08.2020;14;17
19.08.2020;12;16
20.08.2020;7;12
21.08.2020;3;7
22.08.2020;1;13
23.08.2020;5;15
24.08.2020;8;17
25.08.2020;8;17
26.08.2020;6;24
27.08.2020;8;26
28.08.2020;6;28
29.08.2020;9;28
30.08.2020;12;30
31.08.2020;13;17
01.07.2020;8;13
02.07.2020;3;14
03.07.2020;5;14
04.07.2020;5;21
05.07.2020;7;23
06.07.2020;13;17
07.07.2020;13;23
08.07.2020;13;22
09.07.2020;6;17
10.07.2020;1;21
11.07.2020;8;23
12.07.2020;12;26
13.07.2020;14;26
14.07.2020;10;20
15.07.2020;9;16
16.07.2020;9;16
17.07.2020;12;22
18.07.2020;10;24
19.07.2020;13;24
20.07.2020;10;23
21.07.2020;8;25
22.07.2020;9;24
23.07.2020;9;24
24.07.2020;9;24
25.07.2020;13;23
26.07.2020;12;15
27.07.2020;12;25
28.07.2020;12;26
29.07.2020;7;13
30.07.2020;6;12
31.07.2020;10;16
01.06.2020;12;24
02.06.2020;12;14
03.06.2020;12;15
04.06.2020;12;15
05.06.2020;14;20
06.06.2020;11;19
07.06.2020;8;20
08.06.2020;6;23
09.06.2020;14;19
10.06.2020;17;18
11.06.2020;16;24
12.06.2020;13;27
13.06.2020;14;29
14.06.2020;11;16
15.06.2020;11;16
16.06.2020;12;20
17.06.2020;14;21
18.06.2020;12;22
19.06.2020;11;24
20.06.2020;10;25
21.06.2020;10;25
22.06.2020;11;25
23.06.2020;11;23
24.06.2020;9;24
25.06.2020;11;25
26.06.2020;10;17
27.06.2020;8;10
28.06.2020;8;15
29.06.2020;10;15
30.06.2020;9;22
01.05.2020;17;25
02.05.2020;12;22
03.05.2020;10;19
04.05.2020;9;22
05.05.2020;8;25
06.05.2020;10;17
07.05.2020;5;17
08.05.2020;7;18
09.05.2020;9;21
10.05.2020;12;24
11.05.2020;10;26
12.05.2020;11;24
13.05.2020;14;22
14.05.2020;12;17
15.05.2020;10;16
16.05.2020;10;20
17.05.2020;6;24
18.05.2020;7;25
19.05.2020;9;23
20.05.2020;13;23
21.05.2020;14;24
22.05.2020;15;21
23.05.2020;11;18
24.05.2020;10;18
25.05.2020;9;18
26.05.2020;8;18
27.05.2020;5;21
28.05.2020;2;22
29.05.2020;2;23
30.05.2020;5;24
31.05.2020;5;24
01.04.2020;17;25
02.04.2020;19;29
03.04.2020;13;23
04.04.2020;10;25
05.04.2020;10;27
06.04.2020;16;30
07.04.2020;15;21
08.04.2020;14;24
09.04.2020;12;23
10.04.2020;11;23
11.04.2020;13;20
12.04.2020;13;22
13.04.2020;13;24
14.04.2020;14;22
15.04.2020;9;21
16.04.2020;6;23
17.04.2020;8;21
18.04.2020;11;17
19.04.2020;13;19
20.04.2020;12;22
21.04.2020;14;24
22.04.2020;12;23
23.04.2020;10;22
24.04.2020;12;24
25.04.2020;16;27
26.04.2020;15;28
27.04.2020;14;21
28.04.2020;14;23
29.04.2020;16;21
30.04.2020;13;28
01.03.2020;14;20
02.03.2020;14;22
03.03.2020;14;20
04.03.2020;12;25
05.03.2020;14;24
06.03.2020;13;25
07.03.2020;13;23
08.03.2020;13;25
09.03.2020;14;27
10.03.2020;13;28
11.03.2020;15;26
12.03.2020;14;30
13.03.2020;16;30
14.03.2020;15;30
15.03.2020;18;31
16.03.2020;18;31
17.03.2020;18;26
18.03.2020;19;27
19.03.2020;18;29
20.03.2020;18;28
21.03.2020;16;23
22.03.2020;14;24
23.03.2020;14;23
24.03.2020;14;22
25.03.2020;14;23
26.03.2020;12;25
27.03.2020;13;23
28.03.2020;15;25
29.03.2020;16;24
30.03.2020;17;27
31.03.2020;17;28
01.02.2020;19;27
02.02.2020;18;21
03.02.2020;17;21
04.02.2020;17;23
05.02.2020;18;23
06.02.2020;19;26
07.02.2020;19;24
08.02.2020;19;28
09.02.2020;17;29
10.02.2020;15;19
11.02.2020;14;20
12.02.2020;15;22
13.02.2020;14;24
14.02.2020;15;26
15.02.2020;17;28
16.02.2020;19;30
17.02.2020;18;31
18.02.2020;20;32
19.02.2020;21;28
20.02.2020;21;31
21.02.2020;17;25
22.02.2020;14;18
23.02.2020;12;22
24.02.2020;16;23
25.02.2020;18;23
26.02.2020;15;23
27.02.2020;11;21
28.02.2020;11;24
29.02.2020;14;21
01.01.2020;20;31
02.01.2020;18;24
03.01.2020;17;22
04.01.2020;16;21
05.01.2020;14;24
06.01.2020;17;29
07.01.2020;20;30
08.01.2020;20;27
09.01.2020;20;30
10.01.2020;21;29
11.01.2020;21;30
12.01.2020;19;27
13.01.2020;17;26
14.01.2020;15;26
15.01.2020;17;29
16.01.2020;15;30
17.01.2020;15;17
18.01.2020;15;20
19.01.2020;16;24
20.01.2020;18;25
21.01.2020;16;23
22.01.2020;16;19
23.01.2020;16;20
24.01.2020;16;22
25.01.2020;15;27
26.01.2020;14;30
27.01.2020;17;31
28.01.2020;17;27
29.01.2020;18;29
30.01.2020;20;28
31.01.2020;21;29
01.12.2019;15;30
02.12.2019;13;20
03.12.2019;14;20
04.12.2019;14;22
05.12.2019;16;25
06.12.2019;16;25
07.12.2019;14;25
08.12.2019;12;23
09.12.2019;15;20
10.12.2019;15;25
11.12.2019;18;25
12.12.2019;17;29
13.12.2019;16;23
14.12.2019;16;23
15.12.2019;19;25
16.12.2019;18;23
17.12.2019;17;22
18.12.2019;14;18
19.12.2019;15;21
20.12.2019;17;28
21.12.2019;17;26
22.12.2019;18;28
23.12.2019;17;25
24.12.2019;16;26
25.12.2019;18;29
26.12.2019;17;29
27.12.2019;15;27
28.12.2019;16;29
29.12.2019;16;29
30.12.2019;16;29
31.12.2019;17;31
01.11.2019;17;23
02.11.2019;17;28
03.11.2019;18;30
04.11.2019;17;31
05.11.2019;18;27
06.11.2019;14;19
07.11.2019;15;23
08.11.2019;15;23
09.11.2019;16;25
10.11.2019;17;22
11.11.2019;15;21
12.11.2019;15;20
13.11.2019;15;20
14.11.2019;17;22
15.11.2019;15;26
16.11.2019;14;24
17.11.2019;14;23
18.11.2019;13;24
19.11.2019;14;24
20.11.2019;15;24
21.11.2019;17;26
22.11.2019;17;30
23.11.2019;14;25
24.11.2019;13;16
25.11.2019;11;21
26.11.2019;14;22
27.11.2019;15;24
28.11.2019;14;17
29.11.2019;12;24
30.11.2019;15;30
01.10.2019;13;29
02.10.2019;13;33
03.10.2019;15;24
04.10.2019;13;27
05.10.2019;16;31
06.10.2019;13;15
07.10.2019;13;17
08.10.2019;14;22
09.10.2019;12;23
10.10.2019;10;26
11.10.2019;15;30
12.10.2019;16;32
13.10.2019;17;32
14.10.2019;17;30
15.10.2019;13;16
16.10.2019;13;21
17.10.2019;17;23
18.10.2019;17;30
19.10.2019;14;22
20.10.2019;13;17
21.10.2019;12;16
22.10.2019;14;23
23.10.2019;14;21
24.10.2019;15;27
25.10.2019;17;28
26.10.2019;17;23
27.10.2019;16;31
28.10.2019;16;26
29.10.2019;15;31
30.10.2019;16;33
31.10.2019;16;27
01.09.2019;11;15
02.09.2019;11;14
03.09.2019;12;20
04.09.2019;11;14
05.09.2019;8;10
06.09.2019;8;14
07.09.2019;11;28
08.09.2019;15;31
09.09.2019;16;31
10.09.2019;16;31
11.09.2019;16;31
12.09.2019;16;32
13.09.2019;13;16
14.09.2019;13;18
15.09.2019;15;30
16.09.2019;15;32
17.09.2019;16;31
18.09.2019;14;28
19.09.2019;14;18
20.09.2019;11;21
21.09.2019;11;13
22.09.2019;8;15
23.09.2019;7;12
24.09.2019;10;17
25.09.2019;12;18
26.09.2019;10;23
27.09.2019;11;20
28.09.2019;10;19
29.09.2019;12;25
30.09.2019;13;23
01.08.2019;12;25
02.08.2019;8;24
03.08.2019;3;16
04.08.2019;2;9
05.08.2019;4;14
06.08.2019;12;21
07.08.2019;13;24
08.08.2019;10;26
09.08.2019;14;27
10.08.2019;14;27
11.08.2019;12;19
12.08.2019;12;29
13.08.2019;10;18
14.08.2019;6;10
15.08.2019;8;15
16.08.2019;10;25
17.08.2019;7;26
18.08.2019;12;27
19.08.2019;7;13
20.08.2019;8;12
21.08.2019;10;17
22.08.2019;7;15
23.08.2019;9;16
24.08.2019;10;15
25.08.2019;8;16
26.08.2019;8;19
27.08.2019;12;20
28.08.2019;13;19
29.08.2019;12;24
30.08.2019;9;28
31.08.2019;14;28
01.07.2019;13;25
02.07.2019;14;23
03.07.2019;14;22
04.07.2019;10;16
05.07.2019;3;13
06.07.2019;-1;12
07.07.2019;0;14
08.07.2019;1;18
09.07.2019;5;19
10.07.2019;9;21
11.07.2019;4;22
12.07.2019;5;22
13.07.2019;8;23
14.07.2019;10;26
15.07.2019;14;16
16.07.2019;5;15
17.07.2019;4;14
18.07.2019;9;16
19.07.2019;12;19
20.07.2019;11;23
21.07.2019;8;21
22.07.2019;11;24
23.07.2019;10;24
24.07.2019;10;25
25.07.2019;14;20
26.07.2019;12;25
27.07.2019;13;25
28.07.2019;12;17
29.07.2019;13;21
30.07.2019;11;19
31.07.2019;7;22
01.06.2019;15;19
02.06.2019;14;18
03.06.2019;13;18
04.06.2019;8;16
05.06.2019;7;15
06.06.2019;11;17
07.06.2019;10;22
08.06.2019;7;22
09.06.2019;8;20
10.06.2019;9;20
11.06.2019;12;21
12.06.2019;0;23
13.06.2019;9;25
14.06.2019;11;26
15.06.2019;14;25
16.06.2019;11;24
17.06.2019;9;21
18.06.2019;12;20
19.06.2019;11;24
20.06.2019;12;21
21.06.2019;13;17
22.06.2019;12;20
23.06.2019;8;22
24.06.2019;9;23
25.06.2019;10;24
26.06.2019;12;17
27.06.2019;12;19
28.06.2019;5;24
29.06.2019;12;25
30.06.2019;14;25
01.05.2019;15;22
02.05.2019;17;26
03.05.2019;18;27
04.05.2019;17;28
05.05.2019;17;27
06.05.2019;18;28
07.05.2019;16;20
08.05.2019;14;19
09.05.2019;15;21
10.05.2019;16;24
11.05.2019;18;23
12.05.2019;16;21
13.05.2019;16;23
14.05.2019;14;19
15.05.2019;13;16
16.05.2019;13;17
17.05.2019;13;15
18.05.2019;13;16
19.05.2019;14;19
20.05.2019;14;21
21.05.2019;13;23
22.05.2019;11;24
23.05.2019;15;17
24.05.2019;11;20
25.05.2019;10;18
26.05.2019;3;20
27.05.2019;10;25
28.05.2019;13;17
29.05.2019;15;18
30.05.2019;16;19
31.05.2019;7;18
01.04.2019;16;24
02.04.2019;14;28
03.04.2019;15;27
04.04.2019;18;28
05.04.2019;20;28
06.04.2019;17;22
07.04.2019;18;23
08.04.2019;15;19
09.04.2019;14;17
10.04.2019;12;22
11.04.2019;16;25
12.04.2019;16;26
13.04.2019;13;26
14.04.2019;16;25
15.04.2019;15;26
16.04.2019;17;25
17.04.2019;15;24
18.04.2019;10;25
19.04.2019;15;27
20.04.2019;13;26
21.04.2019;18;23
22.04.2019;17;21
23.04.2019;17;21
24.04.2019;17;23
25.04.2019;17;25
26.04.2019;17;27
27.04.2019;9;27
28.04.2019;16;20
29.04.2019;13;22
30.04.2019;15;23
01.03.2019;17;23
02.03.2019;18;27
03.03.2019;17;27
04.03.2019;16;26
05.03.2019;17;29
06.03.2019;18;28
07.03.2019;19;27
08.03.2019;20;28
09.03.2019;19;28
10.03.2019;17;22
11.03.2019;16;20
12.03.2019;15;24
13.03.2019;18;29
14.03.2019;18;27
15.03.2019;19;25
16.03.2019;18;23
17.03.2019;18;23
18.03.2019;19;27
19.03.2019;19;28
20.03.2019;16;23
21.03.2019;15;17
22.03.2019;15;19
23.03.2019;13;26
24.03.2019;16;27
25.03.2019;16;29
26.03.2019;17;21
27.03.2019;17;20
28.03.2019;16;19
29.03.2019;15;20
30.03.2019;14;26
31.03.2019;15;26
01.02.2019;19;33
02.02.2019;20;33
03.02.2019;17;25
04.02.2019;16;19
05.02.2019;15;18
06.02.2019;15;22
07.02.2019;15;26
08.02.2019;17;27
09.02.2019;18;30
10.02.2019;19;32
11.02.2019;19;29
12.02.2019;19;28
13.02.2019;16;19
14.02.2019;16;23
15.02.2019;15;17
16.02.2019;15;20
17.02.2019;16;21
18.02.2019;17;27
19.02.2019;16;27
20.02.2019;17;25
21.02.2019;17;26
22.02.2019;17;27
23.02.2019;18;30
24.02.2019;21;31
25.02.2019;17;31
26.02.2019;16;22
27.02.2019;16;19
28.02.2019;17;23
01.01.2019;17;29
02.01.2019;20;32
03.01.2019;22;30
04.01.2019;20;30
05.01.2019;19;23
06.01.2019;17;24
07.01.2019;19;30
08.01.2019;20;31
09.01.2019;19;30
10.01.2019;19;29
11.01.2019;17;31
12.01.2019;18;26
13.01.2019;19;28
14.01.2019;18;29
15.01.2019;19;30
16.01.2019;20;30
17.01.2019;20;30
18.01.2019;19;30
19.01.2019;20;30
20.01.2019;18;23
21.01.2019;19;30
22.01.2019;21;29
23.01.2019;21;30
24.01.2019;20;28
25.01.2019;17;27
26.01.2019;17;27
27.01.2019;17;27
28.01.2019;19;30
29.01.2019;20;33
30.01.2019;19;33
31.01.2019;19;31
01.12.2018;18;27
02.12.2018;15;24
03.12.2018;13;19
04.12.2018;15;27
05.12.2018;14;29
06.12.2018;15;27
07.12.2018;13;19
08.12.2018;10;20
09.12.2018;11;24
10.12.2018;13;29
11.12.2018;16;32
12.12.2018;19;31
13.12.2018;19;30
14.12.2018;19;33
15.12.2018;18;33
16.12.2018;9;31
17.12.2018;19;32
18.12.2018;20;33
19.12.2018;18;32
20.12.2018;21;32
21.12.2018;18;30
22.12.2018;19;30
23.12.2018;19;28
24.12.2018;17;23
25.12.2018;17;23
26.12.2018;15;26
27.12.2018;18;25
28.12.2018;18;29
29.12.2018;17;29
30.12.2018;18;30
31.12.2018;19;27
01.11.2018;15;22
02.11.2018;15;22
03.11.2018;16;30
04.11.2018;12;19
05.11.2018;13;18
06.11.2018;13;22
07.11.2018;14;20
08.11.2018;12;17
09.11.2018;14;20
10.11.2018;16;22
11.11.2018;16;28
12.11.2018;16;29
13.11.2018;18;30
14.11.2018;20;30
15.11.2018;17;22
16.11.2018;14;25
17.11.2018;14;23
18.11.2018;17;23
19.11.2018;13;16
20.11.2018;11;20
21.11.2018;12;19
22.11.2018;15;26
23.11.2018;17;27
24.11.2018;18;28
25.11.2018;16;25
26.11.2018;15;20
27.11.2018;14;20
28.11.2018;15;23
29.11.2018;17;28
30.11.2018;18;28
01.10.2018;17;27
02.10.2018;8;24
03.10.2018;16;23
04.10.2018;13;17
05.10.2018;12;15
06.10.2018;12;13
07.10.2018;12;17
08.10.2018;15;20
09.10.2018;17;26
10.10.2018;15;26
11.10.2018;13;15
12.10.2018;12;22
13.10.2018;16;26
14.10.2018;14;16
15.10.2018;14;16
16.10.2018;13;17
17.10.2018;16;25
18.10.2018;16;26
19.10.2018;14;20
20.10.2018;10;18
21.10.2018;11;18
22.10.2018;12;24
23.10.2018;14;25
24.10.2018;14;17
25.10.2018;15;20
26.10.2018;16;22
27.10.2018;14;25
28.10.2018;11;19
29.10.2018;12;18
30.10.2018;12;27
31.10.2018;14;27
01.09.2018;16;21
02.09.2018;15;18
03.09.2018;12;18
04.09.2018;4;17
05.09.2018;5;16
06.09.2018;4;19
07.09.2018;10;25
08.09.2018;12;23
09.09.2018;12;17
10.09.2018;12;18
11.09.2018;10;16
12.09.2018;12;16
13.09.2018;13;17
14.09.2018;13;17
15.09.2018;11;20
16.09.2018;12;18
17.09.2018;12;19
18.09.2018;15;25
19.09.2018;7;26
20.09.2018;15;20
21.09.2018;12;25
22.09.2018;16;28
23.09.2018;8;29
24.09.2018;14;28
25.09.2018;14;23
26.09.2018;16;28
27.09.2018;16;23
28.09.2018;16;21
29.09.2018;16;22
30.09.2018;9;25
01.08.2018;8;9
02.08.2018;9;15
03.08.2018;12;17
04.08.2018;12;17
05.08.2018;11;19
06.08.2018;10;18
07.08.2018;7;20
08.08.2018;10;22
09.08.2018;8;21
10.08.2018;6;16
11.08.2018;4;20
12.08.2018;4;19
13.08.2018;6;19
14.08.2018;10;25
15.08.2018;9;16
16.08.2018;9;12
17.08.2018;11;15
18.08.2018;10;19
19.08.2018;12;25
20.08.2018;9;26
21.08.2018;12;16
22.08.2018;12;19
23.08.2018;13;24
24.08.2018;15;22
25.08.2018;10;18
26.08.2018;5;16
27.08.2018;3;16
28.08.2018;8;21
29.08.2018;12;25
30.08.2018;2;27
31.08.2018;12;30
01.07.2018;14;23
02.07.2018;12;25
03.07.2018;11;19
04.07.2018;10;20
05.07.2018;10;25
06.07.2018;12;26
07.07.2018;13;23
08.07.2018;13;24
09.07.2018;9;16
10.07.2018;4;13
11.07.2018;2;14
12.07.2018;1;16
13.07.2018;6;21
14.07.2018;7;23
15.07.2018;9;26
16.07.2018;10;27
17.07.2018;12;24
18.07.2018;9;25
19.07.2018;9;26
20.07.2018;14;27
21.07.2018;12;20
22.07.2018;11;15
23.07.2018;12;25
24.07.2018;12;15
25.07.2018;12;18
26.07.2018;13;23
27.07.2018;9;24
28.07.2018;10;25
29.07.2018;14;26
30.07.2018;10;16
31.07.2018;2;16
01.06.2018;9;22
02.06.2018;14;18
03.06.2018;9;15
04.06.2018;10;13
05.06.2018;12;16
06.06.2018;10;17
07.06.2018;10;14
08.06.2018;5;17
09.06.2018;0;21
10.06.2018;9;24
11.06.2018;17;27
12.06.2018;17;22
13.06.2018;12;18
14.06.2018;0;11
15.06.2018;8;10
16.06.2018;8;10
17.06.2018;9;15
18.06.2018;11;16
19.06.2018;11;19
20.06.2018;10;22
21.06.2018;7;23
22.06.2018;10;23
23.06.2018;11;24
24.06.2018;10;26
25.06.2018;13;25
26.06.2018;15;24
27.06.2018;13;19
28.06.2018;12;23
29.06.2018;10;25
30.06.2018;12;24
01.05.2018;16;26
02.05.2018;17;23
03.05.2018;18;24
04.05.2018;16;27
05.05.2018;6;26
06.05.2018;16;23
07.05.2018;15;19
08.05.2018;15;20
09.05.2018;14;19
10.05.2018;11;23
11.05.2018;12;25
12.05.2018;13;21
13.05.2018;13;21
14.05.2018;13;21
15.05.2018;14;26
16.05.2018;15;22
17.05.2018;15;20
18.05.2018;15;24
19.05.2018;9;18
20.05.2018;6;15
21.05.2018;3;18
22.05.2018;1;21
23.05.2018;10;19
24.05.2018;9;19
25.05.2018;13;17
26.05.2018;12;17
