ccode,scode,country,year,un_region,un_continent,reg_id,regime_nr,change
315,CZE,Czechoslovakia,1957,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1958,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1959,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1960,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1961,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1962,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1963,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1964,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1965,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1966,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1967,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1968,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1969,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1970,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1971,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1972,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1973,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1974,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1975,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1976,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1977,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1978,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1979,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1980,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1981,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1982,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1983,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1984,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1985,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1986,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1987,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1988,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1989,Eastern Europe,Europe,31501.0,Single Party,0.0
315,CZE,Czechoslovakia,1990,Eastern Europe,Europe,31502.0,Democracy,1.0
315,CZE,Czechoslovakia,1991,Eastern Europe,Europe,31502.0,Democracy,0.0
315,CZE,Czechoslovakia,1992,Eastern Europe,Europe,31502.0,Democracy,0.0
316,CZR,Czech Republic,1993,Eastern Europe,Europe,31601.0,Democracy,1.0
316,CZR,Czech Republic,1994,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,1995,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,1996,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,1997,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,1998,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,1999,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2000,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2001,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2002,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2003,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2004,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2005,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2006,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2007,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2008,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2009,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2010,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2011,Eastern Europe,Europe,31601.0,Democracy,0.0
316,CZR,Czech Republic,2012,Eastern Europe,Europe,31601.0,Democracy,0.0
317,SLO,Slovak Republic,1993,Eastern Europe,Europe,31701.0,Democracy,1.0
317,SLO,Slovak Republic,1994,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,1995,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,1996,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,1997,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,1998,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,1999,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2000,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2001,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2002,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2003,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2004,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2005,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2006,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2007,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2008,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2009,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2010,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2011,Eastern Europe,Europe,31701.0,Democracy,0.0
317,SLO,Slovak Republic,2012,Eastern Europe,Europe,31701.0,Democracy,0.0
325,ITA,Italy,1950,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1951,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1952,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1953,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1954,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1955,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1956,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1957,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1958,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1959,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1960,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1961,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1962,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1963,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1964,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1965,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1966,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1967,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1968,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1969,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1970,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1971,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1972,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1973,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1974,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1975,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1976,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1977,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1978,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1979,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1980,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1981,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1982,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1983,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1984,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1985,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1986,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1987,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1988,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1989,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1990,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1991,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1992,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1993,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1994,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1995,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1996,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1997,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1998,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,1999,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2000,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2001,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2002,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2003,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2004,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2005,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2006,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2007,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2008,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2009,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2010,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2011,Southern Europe,Europe,32501.0,Democracy,0.0
325,ITA,Italy,2012,Southern Europe,Europe,32501.0,Democracy,0.0
339,ALB,Albania,1950,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1951,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1952,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1953,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1954,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1955,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1956,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1957,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1958,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1959,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1960,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1961,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1962,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1963,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1964,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1965,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1966,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1967,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1968,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1969,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1970,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1971,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1972,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1973,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1974,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1975,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1976,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1977,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1978,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1979,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1980,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1981,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1982,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1983,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1984,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1985,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1986,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1987,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1988,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1989,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1990,Southern Europe,Europe,33901.0,Single Party,0.0
339,ALB,Albania,1991,Southern Europe,Europe,33902.0,Multiparty,1.0
339,ALB,Albania,1992,Southern Europe,Europe,33903.0,Democracy,1.0
339,ALB,Albania,1993,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,1994,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,1995,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,1996,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,1997,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,1998,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,1999,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2000,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2001,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2002,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2003,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2004,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2005,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2006,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2007,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2008,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2009,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2010,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2011,Southern Europe,Europe,33903.0,Democracy,0.0
339,ALB,Albania,2012,Southern Europe,Europe,33903.0,Democracy,0.0
341,KOS,Kosovo,2008,Southern Europe,Europe,34101.0,Democracy,1.0
341,KOS,Kosovo,2009,Southern Europe,Europe,34101.0,Democracy,0.0
341,KOS,Kosovo,2010,Southern Europe,Europe,34101.0,Democracy,0.0
341,KOS,Kosovo,2011,Southern Europe,Europe,34101.0,Democracy,0.0
341,KOS,Kosovo,2012,Southern Europe,Europe,34101.0,Democracy,0.0
342,SER,Serbia,2006,Southern Europe,Europe,34201.0,Democracy,1.0
342,SER,Serbia,2007,Southern Europe,Europe,34201.0,Democracy,0.0
342,SER,Serbia,2008,Southern Europe,Europe,34201.0,Democracy,0.0
342,SER,Serbia,2009,Southern Europe,Europe,34201.0,Democracy,0.0
342,SER,Serbia,2010,Southern Europe,Europe,34201.0,Democracy,0.0
342,SER,Serbia,2011,Southern Europe,Europe,34201.0,Democracy,0.0
342,SER,Serbia,2012,Southern Europe,Europe,34201.0,Democracy,0.0
343,MAC,Macedonia,1991,Southern Europe,Europe,34301.0,Democracy,1.0
343,MAC,Macedonia,1992,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,1993,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,1994,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,1995,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,1996,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,1997,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,1998,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,1999,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2000,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2001,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2002,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2003,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2004,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2005,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2006,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2007,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2008,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2009,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2010,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2011,Southern Europe,Europe,34301.0,Democracy,0.0
343,MAC,Macedonia,2012,Southern Europe,Europe,34301.0,Democracy,0.0
344,CRO,Croatia,1991,Southern Europe,Europe,34401.0,Democracy,1.0
344,CRO,Croatia,1992,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,1993,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,1994,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,1995,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,1996,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,1997,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,1998,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,1999,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2000,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2001,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2002,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2003,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2004,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2005,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2006,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2007,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2008,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2009,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2010,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2011,Southern Europe,Europe,34401.0,Democracy,0.0
344,CRO,Croatia,2012,Southern Europe,Europe,34401.0,Democracy,0.0
345,YUG,Yugoslavia,1950,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1951,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1952,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1953,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1954,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1955,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1956,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1957,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1958,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1959,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1960,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1961,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1962,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1963,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1964,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1965,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1966,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1967,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1968,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1969,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1970,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1971,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1972,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1973,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1974,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1975,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1976,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1977,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1978,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1979,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1980,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1981,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1982,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1983,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1984,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1985,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1986,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1987,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1988,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1989,Southern Europe,Europe,34501.0,Single Party,0.0
345,YUG,Yugoslavia,1990,Southern Europe,Europe,34501.0,Single Party,0.0
346,BOS,Bosnia,1992,Southern Europe,Europe,34601.0,Multiparty,1.0
346,BOS,Bosnia,1993,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,1994,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,1995,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,1996,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,1997,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,1998,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,1999,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2000,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2001,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2002,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2003,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2004,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2005,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2006,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2007,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2008,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2009,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2010,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2011,Southern Europe,Europe,34601.0,Multiparty,0.0
346,BOS,Bosnia,2012,Southern Europe,Europe,34601.0,Multiparty,0.0
347,YGS,Serbia and Montenegro,1992,Southern Europe,Europe,34701.0,Multiparty,1.0
347,YGS,Serbia and Montenegro,1993,Southern Europe,Europe,34701.0,Multiparty,0.0
347,YGS,Serbia and Montenegro,1994,Southern Europe,Europe,34701.0,Multiparty,0.0
347,YGS,Serbia and Montenegro,1995,Southern Europe,Europe,34701.0,Multiparty,0.0
347,YGS,Serbia and Montenegro,1996,Southern Europe,Europe,34701.0,Multiparty,0.0
347,YGS,Serbia and Montenegro,1997,Southern Europe,Europe,34701.0,Multiparty,0.0
347,YGS,Serbia and Montenegro,1998,Southern Europe,Europe,34701.0,Multiparty,0.0
347,YGS,Serbia and Montenegro,1999,Southern Europe,Europe,34701.0,Multiparty,0.0
347,YGS,Serbia and Montenegro,2000,Southern Europe,Europe,34702.0,Democracy,1.0
347,YGS,Serbia and Montenegro,2001,Southern Europe,Europe,34702.0,Democracy,0.0
347,YGS,Serbia and Montenegro,2002,Southern Europe,Europe,34702.0,Democracy,0.0
347,YGS,Serbia and Montenegro,2003,Southern Europe,Europe,34702.0,Democracy,0.0
347,YGS,Serbia and Montenegro,2004,Southern Europe,Europe,34702.0,Democracy,0.0
347,YGS,Serbia and Montenegro,2005,Southern Europe,Europe,34702.0,Democracy,0.0
348,MNT,Montenegro,2006,Eastern Europe,Europe,34801.0,Democracy,1.0
348,MNT,Montenegro,2007,Eastern Europe,Europe,34801.0,Democracy,0.0
348,MNT,Montenegro,2008,Eastern Europe,Europe,34801.0,Democracy,0.0
348,MNT,Montenegro,2009,Eastern Europe,Europe,34801.0,Democracy,0.0
348,MNT,Montenegro,2010,Eastern Europe,Europe,34801.0,Democracy,0.0
348,MNT,Montenegro,2011,Eastern Europe,Europe,34801.0,Democracy,0.0
348,MNT,Montenegro,2012,Eastern Europe,Europe,34801.0,Democracy,0.0
349,SLV,Slovenia,1991,Southern Europe,Europe,34901.0,Democracy,1.0
349,SLV,Slovenia,1992,Southern Europe,Europe,34901.0,Democracy,0.0
349,SLV,Slovenia,1993,Southern Europe,Europe,34901.0,Democracy,0.0
349,SLV,Slovenia,1994,Southern Europe,Europe,34901.0,Democracy,0.0
